/ID	Name	Year Published	Min Players	Max Players	Play Time	Min Age	Users Rated	Rating Average	BGG Rank	Complexity Average	Owned Users	Mechanics	Domains
245352	Unlock!: Secret Adventures - A Noside Story	2018	1	6	60	10	1021	7.10	1901	2.57	1581	Cooperative Game. Storytelling	
285775	KeyForge: Worlds Collide	2019	2	2	45	0	671	7.76	1902	3.07	1986	Hand Management. Take That	Customizable Games. Strategy Games
4192	Warhammer: The Mass Combat Fantasy Roleplaying Game (1st Edition)	1983	2	4	240	8	2404	6.64	1903	3.70	3337	Dice Rolling. Modular Board. Variable Player Powers	Wargames
76150	Revolver	2011	2	2	45	12	1397	6.89	1904	1.95	2480	Hand Management	Thematic Games
216094	Unlock!: Escape Adventures - The Island of Doctor Goorse	2017	2	6	60	10	1671	6.74	1905	2.91	3252	Cooperative Game. Storytelling	Thematic Games
10997	Boomtown	2004	3	5	30	10	2587	6.53	1906	1.70	3114	Auction/Bidding. Dice Rolling	Family Games
41627	Zulus on the Ramparts!: The Battle of Rorke's Drift - Second Edition	2009	1	1	25	12	885	7.35	1907	2.12	1866	Action Points. Campaign / Battle Card Driven. Chit-Pull System. Dice Rolling. Point to Point Movement. Solo / Solitaire Game	Wargames
203780	Power Grid: The Card Game	2016	2	6	60	12	1618	6.76	1908	2.32	3652	Auction/Bidding	Strategy Games
123609	Puzzle Strike Shadows	2012	2	4	20	10	621	7.83	1909	2.96	1177	Deck Bag and Pool Building. Hand Management. Variable Player Powers	Strategy Games
83667	First Train to Nuremberg	2010	2	4	120	12	1050	7.08	1910	3.18	2248	Auction/Bidding. Network and Route Building. Pick-up and Deliver. Set Collection	Strategy Games
191004	My First Stone Age	2016	2	4	15	5	1995	6.67	1911	1.13	4153	Memory. Set Collection	Children's Games
175621	Epic Card Game	2015	2	4	40	13	4304	6.47	1912	2.52	10315	Card Drafting. Hand Management. Take That	Customizable Games
198287	Legends of Andor: The Last Hope	2017	2	4	90	10	632	7.95	1913	3.24	3015	Area Movement. Cooperative Game. Dice Rolling. Variable Player Powers	
67180	Tikal II: The Lost Temple	2010	2	4	120	12	1328	6.87	1914	2.63	2037	Hand Management. Modular Board. Network and Route Building. Set Collection	Family Games. Strategy Games
209660	Dungeon Alliance	2018	1	4	180	12	804	7.60	1915	3.69	1943	Action Points. Card Drafting. Cooperative Game. Deck Bag and Pool Building. Grid Movement. Hand Management. Modular Board. Tile Placement	Thematic Games
206327	The King's Guild	2018	1	6	120	14	995	7.24	1916	2.40	1021	Hand Management. Set Collection. Variable Player Powers	Strategy Games
17240	That's Life!	2005	2	6	30	8	2811	6.51	1917	1.32	3092	Dice Rolling. Map Reduction. Modular Board. Roll / Spin and Move	Family Games
382	Heimlich & Co.	1984	2	7	30	8	3376	6.44	1918	1.48	5225	Roll / Spin and Move	Family Games
240567	Chocolate Factory	2019	1	4	90	10	899	7.27	1919	2.87	1655	Action Points. Bias. Card Drafting. Contracts. End Game Bonuses. Pick-up and Deliver	Strategy Games
15600	Kreta	2005	2	4	60	11	1323	6.89	1920	2.65	1151	Action Retrieval. Area Majority / Influence. Area Movement. Hand Management	Strategy Games
1111	Taboo	1989	4	10	20	12	10519	6.29	1921	1.22	17893	Communication Limits. Team-Based Game	Party Games
285533	Miyabi	2019	2	4	45	8	715	7.55	1922	1.95	1173	Card Drafting. Pattern Building. Set Collection. Tile Placement	Family Games
260300	Dungeon Mayhem	2018	2	4	10	8	1523	6.99	1923	1.12	3983	Hand Management. Player Elimination. Variable Player Powers	
67928	Puzzle Strike	2010	2	4	20	8	1951	6.66	1924	2.29	1979	Card Drafting. Deck Bag and Pool Building. Hand Management. Player Elimination. Variable Player Powers	Strategy Games
511	Silverton	1991	1	6	180	12	1025	7.11	1925	3.25	1762	Commodity Speculation. Dice Rolling. Network and Route Building. Pick-up and Deliver. Worker Placement	Strategy Games
197097	Four Against Darkness	2016	1	1	75	0	1058	7.56	1926	2.08	3041	Dice Rolling. Paper-and-Pencil. Solo / Solitaire Game	Thematic Games
158109	Onward to Venus	2014	2	5	120	13	1328	6.88	1927	2.58	2901	Area Majority / Influence. Dice Rolling. Hand Management. Point to Point Movement	Strategy Games
217	A la carte	1989	2	4	30	8	3081	6.47	1928	1.30	4181	Action Points. Dice Rolling. Set Collection	Family Games
268586	6 nimmt! 25 Jahre	2019	2	10	45	8	793	7.44	1929	1.47	2027	Hand Management. Simultaneous Action Selection	Family Games. Party Games
15318	Palazzo	2005	2	4	60	10	2403	6.55	1930	2.06	3147	Auction/Bidding. Hand Management. Set Collection	Strategy Games
255507	Orbis	2018	2	4	45	10	1783	6.71	1931	2.15	3101	Card Drafting. Tile Placement	Strategy Games
11057	The Great Battles of Alexander: Deluxe Edition	1995	1	4	240	12	671	7.70	1932	3.62	1841	Dice Rolling. Grid Movement. Hexagon Grid. Movement Points. Scenario / Mission / Campaign Game. Simulation	Wargames
193322	Master of Orion: The Board Game	2016	2	4	60	12	1293	6.97	1933	2.38	2506	Action Points. Hand Management. Turn Order: Progressive. Variable Player Powers	Strategy Games
39927	Last Train to Wensleydale	2009	3	4	120	13	980	7.10	1934	3.26	1051	Auction/Bidding. Network and Route Building. Pick-up and Deliver	Strategy Games
83734	Strike of the Eagle	2011	2	4	240	13	698	7.59	1935	3.07	1361	Area Majority / Influence. Area Movement. Campaign / Battle Card Driven. Card Play Conflict Resolution. Simulation	Wargames
18748	Unhappy King Charles!	2008	2	2	240	0	686	7.64	1936	3.31	1633	Campaign / Battle Card Driven. Dice Rolling. Point to Point Movement	Wargames
111732	Kings of Air and Steam	2013	2	7	90	13	1286	6.89	1937	2.84	1687	Action Queue. Network and Route Building. Pick-up and Deliver. Simultaneous Action Selection. Variable Player Powers	Strategy Games
304285	Infinity Gauntlet: A Love Letter Game	2020	2	6	15	10	913	7.23	1938	1.18	2794	Hand Management. Set Collection. Team-Based Game	Family Games
248918	Court of the Dead: Mourners Call	2019	2	5	90	14	711	7.85	1939	2.94	1595	Area Majority / Influence. Auction/Bidding. Card Drafting. Dice Rolling. Hand Management. Take That. Worker Placement	Strategy Games. Thematic Games
269752	Noctiluca	2019	1	4	30	8	993	7.14	1940	1.38	1873	Card Drafting. Contracts. Drafting. Set Collection. Worker Placement	Abstract Games
207729	The Edge: Dawnfall	2018	1	4	90	14	602	8.37	1941	2.92	1615	Area Majority / Influence. Cooperative Game. Deck Bag and Pool Building. Dice Rolling. Grid Movement. Hand Management. Team-Based Game. Variable Player Powers	Wargames
129050	P.I.	2012	2	5	60	13	1704	6.72	1942	2.27	2234	Card Drafting. Deduction. Modular Board. Tile Placement	Family Games
280789	Pandemic: Rapid Response	2019	2	4	20	8	1748	6.72	1943	2.24	4876	Contracts. Cooperative Game. Dice Rolling. Re-rolling and Locking. Variable Player Powers	Family Games
181797	Inhabit the Earth	2015	2	4	90	14	1102	7.00	1944	3.18	1848	Action Queue. Area Movement. Card Drafting. Hand Management. Melding and Splaying. Modular Board. Point to Point Movement. Set Collection. Tile Placement	Strategy Games
1155	Capitol	2001	2	4	60	10	1451	6.82	1945	2.64	1797	Area Majority / Influence. Auction/Bidding. Turn Order: Progressive	Strategy Games
243430	Dealt!	2018	3	5	30	10	982	7.12	1946	1.55	1701	Hand Management. Ladder Climbing. Single Loser Game. Trick-taking	Family Games
137423	Pixel Tactics 2	2013	2	2	45	12	1085	7.09	1947	2.60	3403	Hand Management. Variable Player Powers	Customizable Games. Strategy Games
4394	The Settlers of the Stone Age	2002	3	4	120	10	2281	6.58	1948	2.51	3599	Dice Rolling. Network and Route Building. Trading	Family Games. Strategy Games
296237	Warp's Edge	2020	1	1	45	10	548	8.08	1949	2.39	1580	Deck Bag and Pool Building. Solo / Solitaire Game. Storytelling	Strategy Games
257732	Pax Transhumanity	2019	1	4	150	12	650	7.64	1950	4.31	2153	Hidden Victory Points. Market. Pattern Recognition. Sudden Death Ending. Worker Placement	Strategy Games
35488	The Name of the Rose	2008	2	5	75	10	1472	6.81	1951	2.38	1790	Secret Unit Deployment. Worker Placement	Family Games
234396	Muse	2017	2	12	30	10	1723	6.72	1952	1.12	3361	Communication Limits. Cooperative Game. Targeted Clues. Team-Based Game. Voting	Party Games
631	Daytona 500	1990	2	4	70	10	998	7.14	1953	1.77	1087	Auction/Bidding. Grid Movement. Hand Management. Race	Family Games. Strategy Games
180956	One Night Ultimate Vampire	2015	3	10	10	8	1768	6.72	1954	1.60	5893	Hidden Roles. Role Playing. Traitor Game. Variable Player Powers. Voting	Party Games
2603	The Lord of the Rings Trading Card Game	2001	2	6	45	12	1455	6.91	1955	2.93	2287	Hand Management	Customizable Games
302388	Back to the Future: Back in Time	2020	2	4	50	10	800	7.42	1956	2.28	2331	Cooperative Game. Dice Rolling. Push Your Luck. Variable Player Powers	Thematic Games
68820	Enemy Action: Ardennes	2015	1	2	600	0	433	8.66	1957	4.27	1520	Campaign / Battle Card Driven. Chit-Pull System. Hexagon Grid. Simulation. Solo / Solitaire Game	Wargames
3085	Gang of Four	1990	3	4	40	8	2254	6.61	1958	1.87	3936	Hand Management. Ladder Climbing. Set Collection. Trick-taking	Family Games
252877	Wreck Raiders	2019	1	5	45	10	766	7.56	1959	2.55	1609	Dice Rolling. Set Collection. Worker Placement	Family Games
73070	Olympus	2010	3	5	120	14	1391	6.83	1960	3.01	2083	Take That. Variable Phase Order. Worker Placement	Strategy Games
949	Twixt	1962	2	4	30	12	2350	6.59	1961	2.37	4926	Connections. Network and Route Building	Abstract Games
281194	Flick of Faith	2019	2	4	40	8	701	7.63	1962	1.18	1393	Area Majority / Influence. Flicking. Variable Player Powers. Voting	Family Games
220775	Codenames: Disney Family Edition	2017	2	8	15	8	1755	6.70	1963	1.28	5127	Communication Limits. Memory. Pattern Recognition. Push Your Luck. Team-Based Game	Family Games. Party Games
301767	Mysterium Park	2020	2	6	45	10	731	7.55	1964	1.64	2442	Communication Limits. Cooperative Game. Pattern Recognition. Roles with Asymmetric Information. Storytelling	Thematic Games
139899	VivaJava: The Coffee Game: The Dice Game	2014	1	4	40	10	1875	6.64	1965	1.78	3403	Dice Rolling. Modular Board. Paper-and-Pencil. Push Your Luck. Set Collection	Family Games
301255	Whistle Mountain	2020	2	4	90	14	546	7.96	1966	2.88	1253	Tile Placement. Variable Player Powers. Worker Placement	
269968	Exit: The Game - The Haunted Roller Coaster	2019	1	4	90	10	845	7.30	1967	2	1847	Cooperative Game	
256066	Warhammer 40.000: Kill Team	2018	2	4	60	12	664	7.88	1968	3.32	1660	Dice Rolling. Line of Sight. Measurement Movement. Simulation. Variable Player Powers	Wargames
36400	The Guns of Gettysburg	2013	2	4	180	13	609	7.81	1969	3.76	1829	Action Points. Area Movement. Secret Unit Deployment. Simulation	Wargames
39206	Tac Tac Jack	2008	2	7	10	5	3460	6.41	1970	1.04	5066	Physical Removal	Family Games. Party Games
145203	Prosperity	2013	2	4	60	13	1681	6.70	1971	2.56	2806	Card Drafting. Drafting. Income. Tile Placement. Track Movement. Turn Order: Progressive	Strategy Games
103686	Mundus Novus	2011	2	6	60	14	1725	6.69	1972	2.19	2349	Card Drafting. Hand Management. Set Collection. Trading	Family Games. Strategy Games
199904	Pericles: The Peloponnesian Wars	2017	1	4	360	12	612	7.92	1973	4.18	1940	Area Majority / Influence. Dice Rolling. Hand Management. Point to Point Movement. Simulation. Simultaneous Action Selection. Solo / Solitaire Game	Wargames
281960	Kingdomino Duel	2019	2	2	20	8	1174	6.95	1974	1.72	2969	Dice Rolling. Paper-and-Pencil	
77	EastFront	1991	2	2	240	12	663	7.68	1975	3.61	1116	Dice Rolling. Hexagon Grid. Secret Unit Deployment. Simulation	Wargames
19995	Canal Mania	2006	2	5	90	12	1237	6.89	1976	2.90	1329	Card Drafting. Network and Route Building. Pick-up and Deliver. Tile Placement	Strategy Games
245271	Forbidden Sky	2018	2	5	60	10	2234	6.58	1977	2.60	7109	Action Points. Cooperative Game. Modular Board. Tile Placement. Variable Player Powers	Family Games. Strategy Games
163841	18CZ	2017	2	6	250	12	556	7.88	1978	4.23	1231	Network and Route Building. Stock Holding. Tile Placement	Strategy Games
81453	Famiglia	2010	2	2	30	10	2973	6.45	1979	1.75	4437	Action Retrieval. Card Drafting. Deck Bag and Pool Building. Hand Management	Family Games. Strategy Games
691	Timbuktu	1993	3	5	60	10	1742	6.67	1980	2.79	2195	Hand Management. Memory. Simultaneous Action Selection	Strategy Games
215613	Tao Long: The Way of the Dragon	2017	2	2	30	14	1260	6.95	1981	2.63	3657	Grid Movement. Mancala. Modular Board. Point to Point Movement	Abstract Games
22897	Dreamblade	2006	2	2	60	13	977	7.18	1982	2.70	1244	Area Majority / Influence. Dice Rolling	Customizable Games
770	Loot	1992	2	8	20	10	5938	6.30	1983	1.38	10795	Card Play Conflict Resolution. Hand Management. Team-Based Game	Family Games
131835	Boss Monster: The Dungeon Building Card Game	2013	2	4	30	13	13850	6.29	1984	1.84	27731	Hand Management. Player Elimination. Take That. Variable Player Powers	Family Games
45748	Carcassonne: Wheel of Fortune	2009	2	5	30	8	1114	7.03	1985	2.05	2860	Area Majority / Influence. Tile Placement	Family Games
201248	Evolution: The Beginning	2016	2	5	30	8	1811	6.69	1986	1.76	4408	Hand Management. Simulation	Family Games
118705	Ghost Blitz 2	2012	2	8	30	8	1601	6.77	1987	1.19	2903	Pattern Recognition	Family Games. Party Games
228411	Iron Curtain	2017	2	2	30	10	913	7.19	1988	2.11	1889	Area Majority / Influence. Campaign / Battle Card Driven. Hand Management	Strategy Games
124965	Dungeon Command: Heart of Cormyr	2012	2	2	90	12	858	7.39	1989	2.59	2328	Action Points. Area Movement. Campaign / Battle Card Driven. Hand Management	Customizable Games
16366	Funny Friends	2005	2	6	60	16	2470	6.51	1990	2.27	3294	Auction/Bidding. Card Drafting. Hand Management. Simulation	Strategy Games. Thematic Games
1042	Dragon's Gold	2001	3	6	45	12	3072	6.44	1991	1.69	4410	Hand Management. Set Collection. Take That. Trading	Family Games
172547	Queen's Architect	2015	2	4	60	10	1217	6.91	1992	2.78	2445	Point to Point Movement. Rondel. Set Collection. Worker Placement	Strategy Games
199793	Dokmus	2016	2	4	40	10	1006	7.08	1993	2.11	1453	Area Majority / Influence. Card Drafting. Grid Movement. Variable Player Powers	Abstract Games. Strategy Games
154875	Silent Victory: U.S. Submarines in the Pacific. 1941-45	2016	1	2	180	12	627	8.05	1994	2.96	1983	Dice Rolling. Push Your Luck. Simulation	Wargames
16991	Khet: The Laser Game	2005	2	2	20	9	2651	6.53	1995	2.53	3974	Grid Movement	Abstract Games
32944	Neue Heimat	2007	2	5	45	10	778	7.30	1996	2.68	535	Auction/Bidding	Strategy Games
248861	Metro X	2018	1	99	20	8	828	7.24	1997	1.90	1709	Bingo. Network and Route Building. Paper-and-Pencil. Solo / Solitaire Game	
157789	Pandemic: Contagion	2014	2	5	30	14	3098	6.44	1998	1.89	7019	Area Majority / Influence. Hand Management	Family Games
80771	Dungeon Raiders	2011	3	5	60	8	1876	6.69	1999	1.41	2747	Hand Management. Player Elimination. Simultaneous Action Selection. Take That. Variable Player Powers	Family Games. Thematic Games
66587	GOSU	2010	2	4	45	10	2503	6.54	2000	2.40	2859	Catch the Leader. Hand Management. Take That. Team-Based Game	Strategy Games
271615	The Quest for El Dorado: The Golden Temples	2019	2	4	60	10	561	7.84	2001	1.88	1744	Card Drafting. Deck Bag and Pool Building. Grid Movement. Hand Management. Modular Board. Pick-up and Deliver. Race	Family Games
234621	Tybor the Builder	2017	2	4	30	8	1045	7.01	2002	1.96	2625	Card Drafting. Contracts. Melding and Splaying. Scenario / Mission / Campaign Game. Set Collection	Strategy Games
145633	Ascension: Apprentice Edition	2013	2	2	30	13	1016	7.11	2003	1.96	2301	Card Drafting. Deck Bag and Pool Building. Hand Management	Strategy Games
21791	Masons	2006	2	4	45	8	2403	6.51	2004	2.14	2950	Dice Rolling. Hand Management	Strategy Games
240271	Core Space	2019	1	6	180	14	648	8.93	2005	3.05	1139	Cooperative Game. Dice Rolling. Die Icon Resolution. Modular Board. Role Playing. Scenario / Mission / Campaign Game. Semi-Cooperative Game. Variable Set-up	Thematic Games
170587	Don't Mess with Cthulhu	2014	4	6	30	10	1276	6.88	2006	1.13	1944	Team-Based Game. Traitor Game	Party Games
215463	Tokyo Highway	2016	2	2	50	8	1524	6.77	2007	1.48	2595	Network and Route Building. Stacking and Balancing	Family Games
124827	Space Cadets: Away Missions	2015	1	6	120	10	792	7.38	2008	2.58	2024	Action Points. Cooperative Game. Dice Rolling. Modular Board. Variable Player Powers	Thematic Games
142296	Funemployed	2013	3	20	30	13	1587	6.77	2009	1.19	3489	Acting. Card Drafting. Player Judge. Role Playing. Storytelling	Party Games
19427	Gemblo	2003	2	6	30	6	1409	6.81	2010	1.89	1583	Grid Coverage. Hand Management. Hexagon Grid. Tile Placement	Abstract Games
78733	Key Market	2010	2	4	90	12	705	7.41	2011	3.51	874	Area Majority / Influence. Area Movement. Hand Management. Market. Modular Board. Tile Placement. Trading. Worker Placement	Strategy Games
2529	Flat Top	1977	2	2	360	12	871	7.33	2012	4.24	2188	Dice Rolling. Grid Movement. Hexagon Grid. Movement Points. Multiple Maps. Scenario / Mission / Campaign Game. Secret Unit Deployment. Simulation. Variable Set-up	Wargames
11229	Star Wars Miniatures	2004	2	2	60	12	1562	6.88	2013	2.31	2668	Dice Rolling. Modular Board. Role Playing	Customizable Games
118418	Divinare	2012	2	4	30	13	1525	6.73	2014	1.77	1797	Betting and Bluffing. Card Drafting. Hand Management. Memory	Family Games
4491	Cave Troll	2002	2	4	60	10	3612	6.41	2015	1.98	5820	Action Points. Area Majority / Influence. Hand Management. Point to Point Movement. Variable Player Powers	Strategy Games. Thematic Games
8095	Prophecy	2002	2	5	180	12	1882	6.66	2016	2.63	2675	Card Drafting. Dice Rolling. Point to Point Movement. Role Playing. Variable Player Powers	Thematic Games
125046	Fantastiqa: The Rucksack Edition	2012	2	4	60	8	1110	6.98	2017	2.39	1959	Deck Bag and Pool Building. Hand Management. Point to Point Movement. Rock-Paper-Scissors. Set Collection. Team-Based Game	Family Games
37120	Pack & Stack	2008	3	6	45	10	2907	6.45	2018	1.28	3120	Dice Rolling. Simultaneous Action Selection	Family Games
282414	Pharaon	2019	1	5	75	12	722	7.49	2019	2.67	1134	Modular Board. Solo / Solitaire Game. Variable Player Powers. Variable Set-up. Worker Placement	Strategy Games
192455	First Martians: Adventures on the Red Planet	2017	1	4	90	10	2902	6.54	2020	4.17	9309	Cooperative Game. Dice Rolling. Modular Board. Scenario / Mission / Campaign Game. Storytelling. Variable Player Powers. Worker Placement	Thematic Games
37196	Sorry! Sliders	2008	1	4	30	6	3649	6.37	2021	1.06	5460	Flicking	Family Games
176530	Xenon Profiteer	2015	2	4	30	10	823	7.24	2022	2.14	1272	Card Drafting. Deck Bag and Pool Building. Hand Management	Strategy Games
